№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
38018060-ОЛ-ЗЦП1,141314.790.000002,Платье,"15375968-1 Приобретение мягкого инвентаря Заказчик: Коммунальное государственное учреждение ""Айыртауский центр социального обслуживания"" акимата Северо-Казахстанской области управления координации занятости и социальных программ акимата Северо-Казахстанской области""",Приобретение мягкого инвентаря История,22,23 150 000.00,Запрос ценовых предложений,Закупка состоялась
77662742-ЗЦП1,141922.190.000032,Куртка,"15090913-1 Удлинённая зимняя куртка (до колена, с капюшоном, в комплекте брюки) Заказчик: Республиканское государственное учреждение ""Спортивный комитет Министерства обороны Республики Казахстан ‒ Центральный спортивный клуб""",Куртка История,263,21 133 927.82,Запрос ценовых предложений,Закупка состоялась
38018060-ОЛ-ЗЦП1,141922.290.000031,Трико,"15375968-1 Приобретение мягкого инвентаря Заказчик: Коммунальное государственное учреждение ""Айыртауский центр социального обслуживания"" акимата Северо-Казахстанской области управления координации занятости и социальных программ акимата Северо-Казахстанской области""",Приобретение мягкого инвентаря История,22,23 150 000.00,Запрос ценовых предложений,Закупка состоялась
36340768-ОЛ-ЗЦП1,141943.900.000006,Шапка,"14650446-1 Комплект нательного белья, фартук ,шапка, носки Заказчик: ТОО ""Мангистауский атомный энергетический комбинат""","Комплект нательного белья, фартук ,шапка, носки История",15,15 434 025.24,Запрос ценовых предложений,Закупка состоялась
34018262-ОЛ-ЗЦП1,139212.500.010001,Наволочка,"13732035-1 Приобретение постельных принадлежностей согласно технической характеристике Заказчик: Республиканское государственное учреждение ""Учреждение № 72"" Комитета уголовно-исполнительной системы Министерства внутренних дел Республики Казахстан",Приобретение постельных принадлежностей согласно технической характеристике История,7,25 406 397.00,Запрос ценовых предложений,Закупка состоялась
36338477-ОЛ-ЗЦП1,152011.200.000002,Галоши,"14649553-1 Валенки, боты, сандалии, тапочки, сапоги, галоши Заказчик: ТОО ""Мангистауский атомный энергетический комбинат""","Валенки, боты, сандалии, тапочки, сапоги, галоши История",15,16 610 963.20,Запрос ценовых предложений,Закупка состоялась
37129869-ОЛ-ЗЦП1,141332.170.000000,Костюм,"14976552-1 Приобретение форменного обмундирования для сотрудников ДП Алматинской области Заказчик: ГУ ""Департамент полиции Алматинской области Министерства внутренних дел Республики Казахстан""",Приобретение форменного обмундирования для сотрудников ДП Алматинской области История,18,78 530 020.38,Запрос ценовых предложений,Закупка состоялась
38018060-ОЛ-ЗЦП1,141424.290.000002,Майка,"15375968-1 Приобретение мягкого инвентаря Заказчик: Коммунальное государственное учреждение ""Айыртауский центр социального обслуживания"" акимата Северо-Казахстанской области управления координации занятости и социальных программ акимата Северо-Казахстанской области""",Приобретение мягкого инвентаря История,22,23 150 000.00,Запрос ценовых предложений,Закупка состоялась
35902707-ОЛ-ОК1,152032.920.000015,Ботинки,"14479197-1 Приобретение перчаток, ботинок для ТОО ""Мангистауский атомный энергетический комбинат"" Заказчик: ТОО ""Мангистауский атомный энергетический комбинат""","перчатки, ботинки История",4,32 641 920.00,Открытый конкурс,Закупка состоялась
74056966-ОИ2,262013.000.000011,Компьютер,"15808950-1 Приобретения компьютера в комплекте, согласно технической спецификации Заказчик: Государственное учреждение ""Департамент полиции Атырауской области Министерства внутренних дел Республики Казахстан""",Компьютер История,47,27 276 785.58,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81514607-ЗЦП1,262013.000.000011,Компьютер,"15796282-1 Приобретение компьютеров в 2025 году (ВНИМАТЕЛЬНО ОЗНОКОМИТЬСЯ С ТЕХНИЧЕСКОЙ СПЕЦИФИКАЦИЕЙ) Заказчик: Государственное учреждение ""Министерство труда и социальной защиты населения Республики Казахстан""",Компьютер История,78,31 339 285.38,Запрос ценовых предложений,Закупка состоялась
72943913-ОК1,262013.000.000011,Компьютер,"15746729-1 Государственные закупки для НАО «Казахский агротехнический исследовательский университет имени Сакена Сейфуллина» способом открытого конкурса Заказчик: Некоммерческое акционерное общество ""Казахский агротехнический исследовательский университет имени Сакена Сейфуллина""",Компьютер История,200,104 920 358.00,Открытый конкурс,Закупка состоялась
81035753-ОК1,262013.000.000011,Компьютер,"15735410-1 Государственные закупки для КГУ ""Общеобразовательная школа № 2 имени Ш.Канайулы"" отдела образования города Кентау управления образования Туркестанской области способом открытого конкурса Заказчик: КГУ ""Общеобразовательная школа № 2 имени Ш.Канайулы"" отдела образования города Кентау управления образования Туркестанской области",Компьютер История,36,21 780 000.00,Открытый конкурс,Закупка состоялась
73867434-ЗЦП1,262013.000.000011,Компьютер,"15726423-1 Государственные закупки моноблоков в соответствии с технической спецификацией Заказчик: ГКП на ПХВ ""Областной перинатальный центр №3"" управления здравоохранения Туркестанской области",Компьютер История,50,17 857 142.50,Запрос ценовых предложений,Закупка состоялась
76911130-ОК1,262013.000.000011,Компьютер,"15689452-1 Компьютер для офиса Заказчик: Республиканское государственное учреждение ""Департамент Судебной администрации Республики Казахстан по городу Астане""",Компьютер История,142,60 350 000.00,Открытый конкурс,Закупка состоялась
81030967-ЗЦП1,262013.000.000011,Компьютер,"15684409-1 Компьютер в комплекте для графического дизайна Заказчик: ГККП ""Высший колледж культуры имени Акана серэ, город Кокшетау"" при управлении образования Акмолинской области",Компьютер История,40,28 000 000.00,Запрос ценовых предложений,Закупка состоялась
80730782-ОК1,262013.000.000011,Компьютер,"15634322-2 Государственные закупки компьютеров Заказчик: Некоммерческое акционерное общество ""Казахский национальный исследовательский технический университет имени К.И. Сатпаева""",Компьютер История,25,29 492 500.00,Открытый конкурс,Закупка состоялась
80931871-ОК1,262013.000.000011,Компьютер,"15665470-1 Государственные закупки компьютеров Заказчик: РГП на ПХВ ""Национальный центр тестирования""",Компьютер История,30,15 000 000.00,Открытый конкурс,Закупка состоялась
80932769-ОК1,262013.000.000011,Компьютер,"15665226-1 Государственные закупки компьютеров Заказчик: РГП на ПХВ ""Национальный центр тестирования""",Компьютер История,40,17 857 142.80,Открытый конкурс,Закупка состоялась
80580557-ОК2,262013.000.000011,Компьютер,"15664217-1 Приобретение компьютеров в комплекте для нужд ДП Актюбинской области. Заказчик: ГУ ""Департамент полиции Актюбинской области Министерства внутренних дел Республики Казахстан""",Компьютер История,80,31 428 571.20,Открытый конкурс,Закупка состоялась
76160157-ОК1,262013.000.000011,Компьютер,"15615547-2 Приобретение ПЭВМ в комплекте Заказчик: ГУ ""Департамент полиции Алматинской области Министерства внутренних дел Республики Казахстан""",Компьютер История,100,70 135 714.00,Открытый конкурс,Закупка состоялась
80423346-ЗЦП1,262013.000.000011,Компьютер,"15581326-1 Приобретение моноблоков (компьютеров) Заказчик: РГУ «Государственный лесной природный резерват «Семей орманы» Комитета лесного хозяйства и животного мира Министерства Экологии и природных ресурсов Республики Казахстан""",Компьютер История,45,18 000 000.00,Запрос ценовых предложений,Закупка состоялась
80490343-ОК1,262013.000.000011,Компьютер,"15536572-2 Приобретен согласно техническим характеристикам Заказчик: НАО ""АРУ им. К.Жубанова""",Компьютер История,42,15 727 987.38,Открытый конкурс,Закупка состоялась
74504095-ОК3,262013.000.000011,Компьютер,"15555322-1 Повторные государственные закупки рабочих станций Заказчик: Республиканское государственное предприятие на праве хозяйственного ведения ""Инженерно-технический центр Управления Делами Президента Республики Казахстан""",Компьютер История,83,40 462 500.00,Открытый конкурс,Закупка состоялась
80594293-ЗЦП2,262013.000.000011,Компьютер,"15553235-1 Компьютер в комплекте Заказчик: республиканское государственное учреждение ""Войсковая часть 78460""",Компьютер История,28,15 400 000.00,Запрос ценовых предложений,Закупка состоялась
79957718-ОК2,262013.000.000011,Компьютер,"15525920-1 Приобретение компьютера в комплекте для ГУ ""Управление цифровых технологий Мангистауской области"" Заказчик: ГУ ""Управление цифровых технологий Мангистауской области""",Компьютер История,55,28 678 650.00,Открытый конкурс,Закупка состоялась
77960074-ОК1,262013.000.000011,Компьютер,"15507488-1 Государственная закупка для КГКП ""Атырауский политехнический высший колледж имени Саламата Мукашева"" Управления образования Атырауской области"" Заказчик: Коммунальное государственное казенное предприятие ""Атырауский политехнический высший колледж имени Саламата Мукашева"" Управления образования Атырауской области""",Компьютер История,27,29 700 000.00,Открытый конкурс,Закупка состоялась
80534683-ОК1,262013.000.000011,Компьютер,"15503591-2 Пиобретение моноблоков в комплекте (8 гб) Заказчик: НАО ""Восточно-Казахстанский университет имени Сарсена Аманжолова""",Компьютер История,120,54 289 320.00,Открытый конкурс,Закупка состоялась
80534694-ОК1,262013.000.000011,Компьютер,"15503564-2 Пиобретение моноблоков в комплекте (16 гб) Заказчик: НАО ""Восточно-Казахстанский университет имени Сарсена Аманжолова""",Компьютер История,120,56 432 160.00,Открытый конкурс,Закупка состоялась
80534733-ОК1,262013.000.000011,Компьютер,"15503514-2 Приобретение моноблоков в комплекте Заказчик: НАО ""Восточно-Казахстанский университет имени Сарсена Аманжолова""",Компьютер История,70,36 906 240.00,Открытый конкурс,Закупка состоялась
74417816-ОК5,262013.000.000011,Компьютер,"15473661-1 Приобретение компьютера для ДП Кызылординской области Заказчик: ГУ ""Департамент полиции Кызылординской области Министерства внутренних дел Республики Казахстан""",Компьютер История,50,23 391 428.00,Открытый конкурс,Закупка состоялась
80277988-ОК1,262013.000.000011,Компьютер,"15462766-1 Приобретение компьютеров (моноблок) для школ Алматинский области Заказчик: ГУ ""Управление образования Алматинской области""",Компьютер История,78,41 785 713.84,Открытый конкурс,Закупка состоялась
73014970-ОК1,262013.000.000011,Компьютер,15451229-1 Государственные закупки для НАО «Казахский национальный женский педагогический университет» способом открытого конкурса Заказчик: НАО «КазНацЖенПУ»,Компьютер История,900,800 517 861.00,Открытый конкурс,Закупка состоялась
80145277-ОК1,262013.000.000011,Компьютер,15428888-1 Государственные закупки для НАО «Государственная корпорация «Правительство для граждан» способом открытого конкурса Заказчик: Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»,Компьютер История,1464,802 585 720.56,Открытый конкурс,Закупка состоялась
80146465-ОК1,262013.000.000011,Компьютер,15428804-1 Государственные закупки для НАО «Государственная корпорация «Правительство для граждан» способом открытого конкурса Заказчик: Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»,Компьютер История,260,200 633 334.20,Открытый конкурс,Закупка состоялась
80263139-ОИ2,262013.000.000011,Компьютер,"15414011-1 приобретение компьютера в комплекте (мышка компьютерная, клавиатура, колонки, веб камера) , с доставкой. и подключением. Заказчик: НАО «Казахский научно-исследовательский институт Каспийского моря»",Компьютер История,68,17 000 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
78859358-ОК1,262013.000.000011,Компьютер,"15324792-3 Государственные закупки для КГУ ""Центр трудовой мобильности"" управления координации занятости и социальных программ Туркестанской области способом открытого конкурса Заказчик: КГУ ""Центр трудовой мобильности"" управления координации занятости и социальных программ Туркестанской области",Компьютер История,200,80 998 214.00,Открытый конкурс,Закупка состоялась
80219341-ОК1,262013.000.000011,Компьютер,"15370027-2 Государственные закупки для ГУ ""Управление по государственным закупкам и коммунальной собственности Атырауской области"" Заказчик: Государственное учреждение ""Управление по государственным закупкам и коммунальной собственности Атырауской области""",Компьютер История,23,46 677 678.67,Открытый конкурс,Закупка состоялась
79838304-ОК1,262013.000.000011,Компьютер,"15363331-2 Государственные закупки для РГУ «Бюро национальной статистики Агентства по стратегическому планированию и реформам Республики Казахстан» способом открытого конкурса Заказчик: Республиканское государственное учреждение ""Бюро национальной статистики Агентства по стратегическому планированию и реформам Республики Казахстан""",Компьютер История,480,219 291 067.20,Открытый конкурс,Закупка состоялась
80204448-ЗЦП2,262013.000.000011,Компьютер,"15387700-1 Закуп Компьютер согласно технической спецификации/ Техникалық сипаттамаларға сәйкес компьютер сатып алу Заказчик: ГКП ПХВ ""Шуская городская поликлиника управления здравоохранения акимата Жамбылской области""",Компьютер История,50,19 000 000.00,Запрос ценовых предложений,Закупка состоялась
74612220-ОК2,262013.000.000011,Компьютер,"15358866-1 Приобретение - моноблока Заказчик: РГП на ПХВ ""НИИС"" КИС МЮ РК",Компьютер История,50,24 899 000.00,Открытый конкурс,Закупка состоялась
80094465-ОК1,262013.000.000011,Компьютер,"15301784-2 Моноблок 5/24 FHD/CORE I513420H/16GB/512GB NOS Заказчик: Коммунальное государственное учреждение ""Международная школа № 81 ""Astana English School"" акимата города Астаны",Компьютер История,50,23 495 000.00,Открытый конкурс,Закупка состоялась
76280080-ОК2,262013.000.000011,Компьютер,"15332259-1 Компьютер в комплекте с защитой от кражи Заказчик: Некоммерческое Акционерное Общество ""Медицинский университет Астана""",Компьютер История,150,37 500 000.00,Открытый конкурс,Закупка состоялась
77419773-ОК4,262013.000.000011,Компьютер,"15276843-1 Компьютеры в комплекте (монитор, мышь, клавиатура Windows) Заказчик: ГКП на ПХВ ""Колледж сервиса и туризма"" акимата города Астаны",Компьютер История,60,71 100 000.00,Открытый конкурс,Закупка состоялась
74764798-ЗЦП1,262013.000.000011,Компьютер,"15275902-1 Моноблок (для ДИТ) Заказчик: НАО ""Карагандинский индустриальный университет""",Компьютер История,50,25 000 000.00,Запрос ценовых предложений,Закупка состоялась
75705509-ОК2,262013.000.000011,Компьютер,"15269962-1 Компьютер (моноблок) в комплекте согласно тех спец Заказчик: НАО ""ВКТУ""",Компьютер История,46,18 400 000.00,Открытый конкурс,Закупка состоялась
76160854-ОК3,262013.000.000011,Компьютер,"15267075-1 Приобретение ПЭВМ в комплекте Заказчик: ГУ ""Департамент полиции Алматинской области Министерства внутренних дел Республики Казахстан""",Компьютер История,30,21 160 714.20,Открытый конкурс,Закупка состоялась
79101201-ОК3,262013.000.000011,Компьютер,"15221908-2 Государственная закупка для КГУ ""Центр трудовой мобильности"" управления координации занятости и социальных программ Кызылординской области"" Заказчик: КГУ ""Центр трудовой мобильности"" управления координации занятости и социальных программ Кызылординской области""",Компьютер История,87,36 105 000.00,Открытый конкурс,Закупка состоялась
79704376-ОК1,262013.000.000011,Компьютер,"15239940-2 О проведении электронного конкурса по государственным закупкам персонального компьютера в комплекте для ДП г.Астаны Заказчик: Государственное учреждение ""Департамент полиции города Астаны Министерства внутренних дел Республики Казахстан""",Компьютер История,39,20 119 821.15,Открытый конкурс,Закупка состоялась
74846290-ОК2,262013.000.000011,Компьютер,"15242931-1 компьютер в комплекте Заказчик: РГП на ПХВ ""ННЦТО имени академика Батпенова Н.Д."" МЗ РК",Компьютер История,50,23 861 607.00,Открытый конкурс,Закупка состоялась
74093120-ОК3,262013.000.000011,Компьютер,"15193627-2 Мультимедийная станция НАО МУС Заказчик: НАО ""МУС""",Компьютер История,100,60 000 000.00,Открытый конкурс,Закупка состоялась
74210967-ОК3,262013.000.000011,Компьютер,"15208859-1 приобретение компьютеров для е-УД Заказчик: ГУ ""Департамент полиции области Абай Министерства внутренних дел Республики Казахстан""",Компьютер История,100,62 857 143.00,Открытый конкурс,Закупка состоялась
77748526-ОК1,262013.000.000011,Компьютер,"15194900-1 Государственные закупки для НАО «Таразский университет имени М.Х. Дулати» способом открытого конкурса Заказчик: НАО ""Таразский университет имени М.Х. Дулати""",Компьютер История,519,189 999 672.00,Открытый конкурс,Закупка состоялась
79574458-ОК1,262013.000.000011,Компьютер,"15147285-2 моноблок в комплекте Заказчик: Коммунальное государственное предприятие на праве хозяйственного ведения ""Городская поликлиника № 11"" Управления общественного здравоохранения города Алматы",Компьютер История,75,33 415 178.25,Открытый конкурс,Закупка состоялась
75570195-ОК6,262013.000.000011,Компьютер,"15142965-1 Приобретение персональных компьютеров Заказчик: АО ""Агентство ""Хабар""",Компьютер История,50,31 696 428.50,Открытый конкурс,Закупка состоялась
71763862-ОК1,262013.000.000011,Компьютер,"15105601-2 Персональный компьютер в комплекте (согласно технической спецификаций) Заказчик: РГП на ПХВ ""Инженерный центр Управления материально-технического обеспечения""",Компьютер История,137,92 093 749.55,Открытый конкурс,Закупка состоялась
77705078-ОК5,262013.000.000011,Компьютер,"15134695-1 Повторные государственные закупки способом конкурса компьютеров для нужд ВС РК на 2025 год Заказчик: РГУ ""Войсковая часть 32039"" МО РК",Компьютер История,80,32 000 000.00,Открытый конкурс,Закупка состоялась
77954499-ОК1,262013.000.000011,Компьютер,"15130505-1 Приобретение компьютеров в сборе для АО «Астана-Энергия» Заказчик: АО ""Астана-Энергия""",Компьютер История,130,58 035 714.10,Открытый конкурс,Закупка состоялась
79693948-ОК1,262013.000.000011,Компьютер,"15108345-1 Государственная закупка для КГКП ""Кызылординский технический - IT высший колледж имени Мустахыма Иксанова"" управления образования Кызылординской области"" Заказчик: КГКП ""Кызылординский технический - IT высший колледж имени Мустахыма Иксанова"" управления образования Кызылординской области""",Компьютер История,30,15 535 714.20,Открытый конкурс,Закупка состоялась
79569981-ОК1,262013.000.000011,Компьютер,"15097468-1 Компьютер для РГП Казводхоз Заказчик: РГП ""Казводхоз""",Компьютер История,70,52 430 000.00,Открытый конкурс,Закупка состоялась
79569934-ОК1,262013.000.000011,Компьютер,"15097340-1 Компьютер для РГП Казводхоз Заказчик: РГП ""Казводхоз""",Компьютер История,20,17 068 000.00,Открытый конкурс,Закупка состоялась
79664562-ОК1,262013.000.000011,Компьютер,"15096928-1 Компьютер для РГП Казводхоз Заказчик: РГП ""Казводхоз""",Компьютер История,50,25 680 000.00,Открытый конкурс,Закупка состоялась
74634514-ОК1,262013.000.000011,Компьютер,"15091756-1 Государственная закупка товара для ГУ «Министерство национальной экономики Республики Казахстан» способом открытого конкурса Заказчик: Государственное учреждение ""Министерство национальной экономики Республики Казахстан""",Компьютер История,200,113 250 446.00,Открытый конкурс,Закупка состоялась
73581831-ОК1,262013.000.000011,Компьютер,"15082008-1 Государственная закупка товара для НАО «Кызылординский университет имени Коркыт Ата» способом открытого конкурса Заказчик: НАО ""КУ им.Коркыт Ата""",Компьютер История,415,192 070 300.00,Открытый конкурс,Закупка состоялась
76414517-ЗЦП1,262013.000.000011,Компьютер,"15080990-1 Приобретение моноблока в комплекте Заказчик: ГУ ""Аппарат акима Зерендинского района""",Компьютер История,38,17 405 356.98,Запрос ценовых предложений,Закупка состоялась
79343817-ЗЦП6,262013.000.000011,Компьютер,"15076140-1 Компьютер в комплекте Заказчик: Коммунальное государственное учреждение ""Центр трудовой мобильности области Жетісу"" государственного учреждения ""Управление координации занятости и социальных программ области Жетісу""",Компьютер История,100,31 250 000.00,Запрос ценовых предложений,Закупка состоялась
73136170-ОК2,262013.000.000011,Компьютер,"15070757-1 Повторная государственная закупка товара для Министерство финансов Республики Казахстан Заказчик: Республиканское государственное учреждение ""Министерство финансов Республики Казахстан""",Компьютер История,144,84 232 647.36,Открытый конкурс,Закупка состоялась
73429039-ОК2,262013.000.000011,Компьютер,"15041180-1 Приобретение ноутбуков и компьютеров для КРЕМ МНЭ РК и его территориальных департаментов Заказчик: Республиканское государственное учреждение ""Комитет по регулированию естественных монополий Министерства национальной экономики Республики Казахстан""",Компьютер История,40,15 178 571.60,Открытый конкурс,Закупка состоялась
73290411-ОК2,262013.000.000011,Компьютер,"15038819-1 Государственные закупки товара для РГП на ПХВ «Государственная вневедомственная экспертиза проектов» Комитета по делам строительства и жилищно-коммунального хозяйства Министерства промышленности и строительства Республики Казахстан (РГП «Госэкспертиза») способом открытого конкурса Заказчик: Республиканское государственное предприятие на праве хозяйственного ведения «Государственная вневедомственная экспертиза проектов» Комитета по делам строительства и жилищно-коммунального хозяйства Министерства промышленности и строительства Республики Казахстан (РГП ""Госэкспертиза"")",Компьютер История,122,231 800 000.00,Открытый конкурс,Закупка состоялась
74515667-ОК1,262013.000.000011,Компьютер,15030880-1 Рабочая станция ДП Карагандинской области Заказчик: ГУ «Департамент полиции Карагандинской области Министерства внутренних дел Республики Казахстан»,Компьютер История,100,52 946 428.00,Открытый конкурс,Закупка состоялась
78031757-ОК1,262013.000.000011,Компьютер,"15028550-1 Государственная закупка товара для ГУ «Департамент полиции области Ұлытау Министерства внутренних дел Республики Казахстан» способом открытого конкурса Заказчик: ГУ ""Департамент полиции области Ұлытау Министерства внутренних дел Республики Казахстан""",Компьютер История,140,91 968 749.60,Открытый конкурс,Закупка состоялась
79225731-ОК1,262013.000.000011,Компьютер,"14973085-2 Государственные закупки персональных компьютеров Заказчик: АО ""Астана - РЭК""",Компьютер История,129,61 919 484.00,Открытый конкурс,Закупка состоялась
78859251-ОК2,262013.000.000011,Компьютер,"15012247-1 Компьютеры для ТОО ""Карагады Су"" Заказчик: ТОО ""Қарағанды Су""",Компьютер История,46,28 832 142.66,Открытый конкурс,Закупка состоялась
78070383-ЗЦП1,262013.000.000011,Компьютер,"15009760-1 Приобретение машин, оборудования, инструментов, производственного и хозяйственного инвентар Заказчик: Республиканское государственное учреждение ""Главный военный клинический госпиталь"" Министерства обороны Республики Казахстан",Компьютер История,55,27 008 905.00,Запрос ценовых предложений,Закупка состоялась
75159277-ОК2,262013.000.000011,Компьютер,"14980569-2 приобретение персональных компьютеров// Заказчик: ГКП на ПХВ ""Школа-лицей № 93"" акимата города Астаны",Компьютер История,60,23 214 285.60,Открытый конкурс,Закупка состоялась
78007752-ОИ2,262013.000.000011,Компьютер,15003234-1 Приобретение товаров согласно технической спецификации Заказчик: ГКП на ПХВ «Ветеринарная станция Алматинской области» государственного учреждения «Управление ветеринарии Алматинской области»,Компьютер История,75,19 875 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
77575201-ОК3,262013.000.000011,Компьютер,"15000765-1 Приобретение компьютеров и моноблоков Заказчик: КГУ ""Аппарат акима Алатауского района""",Компьютер История,28,15 832 040.00,Открытый конкурс,Закупка состоялась
75082433-ОК3,262013.000.000011,Компьютер,"14907821-2 Приобретение компьютера (моноблок) Заказчик: Коммунальное государственное предприятие на праве хозяйственного ведения ""Высший медицинский колледж"" Управления общественного здравоохранения города Алматы",Компьютер История,50,19 000 000.00,Открытый конкурс,Закупка состоялась
72271661-АУК3,262013.000.000011,Компьютер,"14960472-1 Закупка для ТОО ""Алматыэлектротранс"" Заказчик: ТОО ""Алматыэлектротранс""",Компьютер История,90,43 650 000.00,Аукцион,Закупка состоялась
74795031-ОИ2,262013.000.000011,Компьютер,"14966166-1 Приобретение моноблоков для Предприятия Заказчик: РГП ""ЦСЭЭ"" МЦ УДП РК",Компьютер История,46,20 741 071.56,Из одного источника по несостоявшимся закупкам,Закупка состоялась
75808517-ОК2,262013.000.000011,Компьютер,"14938673-2 Моноблок (согласно технической спецификации) Заказчик: НАО ""СКУ им. М. Козыбаева""",Компьютер История,85,43 372 768.10,Открытый конкурс,Закупка состоялась
75013765-ЗЦП1,262013.000.000011,Компьютер,"14964921-1 Государственные закупки компьютеров Заказчик: АО ""Центр развития торговой политики ""QazTrade""",Компьютер История,40,19 440 000.00,Запрос ценовых предложений,Закупка состоялась
78982698-ОК1,262013.000.000011,Компьютер,"14893255-2 Государственные закупки (ЕУД) Заказчик: Государственное учреждение ""Департамент полиции города Шымкент Министерства внутренних дел Республики Казахстан""",Компьютер История,100,40 950 000.00,Открытый конкурс,Закупка состоялась
75080773-ОК2,262013.000.000011,Компьютер,"14956406-1 Закуп товаров, согласно технической спецификации Заказчик: Коммунальное государственное предприятие на праве хозяйственного ведения ""Алматинский онкологический центр"" Управления общественного здравоохранения города Алматы",Компьютер История,50,27 550 000.00,Открытый конкурс,Закупка состоялась
77595589-ОК3,262013.000.000011,Компьютер,"14954051-1 Приобретение моноблока СТРОГО ПО ТЕХНИЧЕСКОЙ СПЕЦИФИКАЦИИ Заказчик: КГУ ""Общеобразовательная школа №117""",Компьютер История,50,20 089 285.50,Открытый конкурс,Закупка состоялась
78278217-ОК2,262013.000.000011,Компьютер,"14941500-1 О проведении повторной государственной закупки товара для ГУ «Департамент полиции города Шымкент Министерства внутренних дел Республики Казахстан» способом конкурса Заказчик: Государственное учреждение ""Департамент полиции города Шымкент Министерства внутренних дел Республики Казахстан""",Компьютер История,400,163 571 428.00,Открытый конкурс,Закупка состоялась
78870388-ОТ1,262013.000.000011,Компьютер,"14864370-2 Закуп компьютера (в комплекте) Заказчик: ТОО ""КАЖсервис""",Компьютер История,65,26 000 000.00,Тендер,Закупка состоялась
78234211-ОК2,262013.000.000011,Компьютер,"14904075-2 Приобретение моноблоков и компьютеров в комплекте, КГУ «Специализированная школа-лицей-интернат имени Н.Нурмакова» Заказчик: Коммунальное государственное учреждение «Специализированная школа-лицей-интернат имени Н.Нурмакова» управления образования Карагандинской области",Компьютер История,30,16 071 428.40,Открытый конкурс,Закупка состоялась
